ZIP,Metro,CountyName,StateSizeRank,FinalZHVI,FinalZScore,ZHVI_Tier,YoY_2001,YoY_2002,YoY_2003,YoY_2004,YoY_2005,YoY_2006,YoY_2007,YoY_2008,YoY_2009,YoY_2010,YoY_2011,YoY_2012,YoY_2013,YoY_2014,YoY_2015,YoY_2016,YoY_2017,YoY_2018,YoY_2019,YoY_2020,YoY_2021,YoY_2022,YoY_2023,YoY_2024,AvgYoYGrowth,MedianYoYGrowth,YoYGrowthVolatility,NegativeGrowthYears,Pct_Renter_Occupied,Pct_Bachelors_Or_Higher,Unemployment_Rate,Pct_Below_Poverty,Pct_No_Vehicle,Pct_One_Person_HH,Pct_4plus_HH,Pct_Age_0_17,Pct_Age_18_34,Pct_Age_65plus,YoY_2025
31522,"Brunswick, GA",Glynn County,219,648595.6524422171,2.573883218673824,very high,,,,,,,,,-7.794146826701784,-8.475980429354305,-7.486596003962619,0.6037108278584052,10.612314814317914,3.087128709649064,5.673719012101121,-0.04133753419222542,12.25163723985876,6.429582377033746,2.650791346510122,6.1254001212426425,17.52468087362933,16.104242916752696,6.632927026538063,0.8164257019756674,4.044656260828537,4.3804238608750925,7.86856086087733,4,14.283977631898857,56.234954260953295,2.53029697696098,4.787387076356522,2.8932652565037684,27.668368587405787,27.668368587405787,13.474975856388115,3.9311480997557235,4.141339544395842,4.792422485880323
30120,"Atlanta-Sandy Springs-Alpharetta, GA",Bartow County,77,312866.64607087505,0.2839923961050018,mid,6.470773199537746,4.4029184374579495,-1.0455208166044156,2.3496880257450585,3.5892546321778847,3.3455890509799633,1.6129949148978242,-5.254040144039044,-8.006661792103058,-6.251127438854623,-7.796288615389783,7.479926058404991,14.512198888469666,11.275035643280878,6.343516057189433,7.653513822524997,10.50891534491749,6.892852121925214,7.506057398912121,12.51739846384589,22.263415591365547,14.952730113595075,1.8611088980081054,0.5135261428616489,4.90407391662944,5.373217247323691,7.504671413610602,5,25.19261424017003,24.661312006618637,3.0203363135220274,10.650873804481884,2.6633900106269928,19.965462274176407,19.965462274176407,25.546754116533105,7.459412022817025,1.5334518833283295,1.9032639279293015
30147,"Rome, GA",Floyd County,376,179367.16659185555,-0.6265611368792608,low,4.240919439432409,3.253199685814255,2.677444149443983,5.787707524069949,-2.1550378548887896,1.5651581727613804,2.0034432674303337,-6.882785905367115,-8.261807472923591,-5.850822945544055,-9.569643678801183,11.568154856925695,10.737723714287181,0.94441150051235,9.774101700264701,2.290859691319131,9.546281088112842,9.77053898272514,12.085975751690873,14.392134913828555,20.141421693857477,11.63032079642205,2.0655909447229104,0.9242777764163229,4.278315324688034,2.965321917629119,7.573244952535874,5,31.5406162464986,14.838503357850975,5.3717232488182205,19.06158357771261,2.8011204481792715,21.12044817927171,21.12044817927171,24.11946446961895,11.472708547888775,3.542739443872297,4.244314089777304
31005,"Warner Robins, GA",Houston County,200,276486.958602737,0.035859196767828595,mid,4.089030919517969,1.1741141749065815,2.263340641553632,3.8550607825784367,4.817412909267141,5.073259682935423,2.713501788545803,-1.1012637974105408,-3.3294960078597238,-0.5595697955302821,-3.040841714323018,1.163996162904288,0.4025619434314538,1.2753720005544673,0.8132406056930728,1.7194586579897413,4.110007640673494,3.2982740743454966,4.779454973225336,6.605301267492444,14.33696361089755,12.144853667209498,4.5661166412070955,0.7404182503895023,2.9962737116747857,2.4884212150497174,4.044507177580533,4,22.294617563739376,40.64035626535627,1.9830028328611897,6.277151364279788,1.5155807365439093,15.679886685552407,15.679886685552407,28.5403681692999,8.532637580325652,2.3529980190365754,3.73066360876836
31763,"Albany, GA",Lee County,138,234152.14462325597,-0.2528918499604558,mid,5.110773500488996,3.5684058816629802,2.9147897342613276,4.852954967404085,5.004014677878916,4.388720393344118,1.5709018011373577,-2.323163460971201,-6.787638145470255,-4.583737526661886,-6.060898322297357,-0.9131021121829119,1.6733259930900015,0.4778546688056753,0.2682325639080625,-0.3494437952267835,0.5154411752500885,5.078952855805841,4.147877760025756,8.5861778881127,14.96308317351168,13.924564992124456,4.7769210238480895,0.46209125070413165,2.5527958724397446,2.2940578636756648,5.243406413776046,6,28.590971272229822,33.61630799178112,3.810421435303622,7.6895017144524695,2.7848348641782295,20.256009380496383,20.256009380496383,25.902942406916747,9.622088969460327,1.9697392274438712,4.409813606483554
30345,"Atlanta-Sandy Springs-Alpharetta, GA",Dekalb County,164,603412.6989586004,2.2657060026597606,high,4.12038826602366,2.1382826020093444,2.547976646591994,2.9529897425873175,7.502976307388723,3.163139602097278,3.248403478580237,-5.599237863879716,-6.147373433954074,-5.500982226257809,-2.9712829814802966,5.196142556301679,12.121471709732205,6.906360262684643,6.281667875988268,6.790338648389416,5.31274177165291,4.75476000789994,-0.4410118640320486,7.111836675820084,10.798296726032017,7.8120284609251875,5.777664058554834,0.25779150204810336,3.5056403554876625,4.4375741369618,4.875749402489441,5,46.92629218065042,59.502313508633335,1.4180147793089675,10.234263597474028,3.3846467529819555,34.58048730757468,34.58048730757468,21.390787760416668,6.498209635416667,3.89404296875,2.721722325312381
30214,"Atlanta-Sandy Springs-Alpharetta, GA",Fayette County,133,381839.418340599,0.7544316945577434,mid,3.8311139606227935,4.847077149959028,1.8698755616247806,4.890959601749083,3.858068063955475,3.4731697100344174,-0.45705698930011435,-6.229333638057549,-6.735034801748464,-4.173109360291571,-10.990783801728536,8.182396921739945,8.122982864374238,9.385288167201379,7.067754041642601,8.266150063387636,8.365181347316565,6.692642624617034,7.248383612936385,8.388843566222711,18.42422516673158,8.913485877118948,1.7268234657102342,0.2110762808810583,3.9658408106958194,4.869018375854056,6.381231927160133,5,19.414848638592932,36.85223306184552,3.224974200206398,7.065959541427165,1.6658210722137663,19.820733975985117,19.820733975985117,19.901259256944662,10.274036809049152,3.140330594006812,1.3109572202702333
30022,"Atlanta-Sandy Springs-Alpharetta, GA",Fulton County,11,638856.3855670653,2.507455065572,very high,6.229243131708912,2.8849356720954047,3.2678762778220896,5.041244452429528,6.746228670383657,4.79568772614679,2.49578635819842,-6.398391150176869,-7.2379362042137005,-3.1080287125730073,-2.6835941888351695,3.872196700555944,10.359528060247955,7.153752528630996,6.925120740861645,4.756827323149502,4.228390308606904,3.265623831033636,1.3979767581571831,6.438924574844878,18.851115036294175,14.47122981738908,7.100130241129288,0.7182134274395562,4.232170057555283,4.492608815878203,5.786107707963653,4,24.164348384335543,68.13764177960178,5.62716484015672,6.132857917990854,3.145730793922534,19.263856195163708,19.263856195163708,24.73389916665383,6.954820622622036,1.8946687410465348,3.138845941530642
30265,"Atlanta-Sandy Springs-Alpharetta, GA",Coweta County,79,391694.2235702809,0.8216478946041927,mid,5.306999142334788,4.099278042719359,2.948800403324659,2.790379753899313,4.112439183579449,3.564752550702578,0.49856647909422885,-5.594928235633061,-7.524351163899342,-4.030852486541286,-7.492057152674418,1.6153557165366708,8.622833865753742,5.901835631726145,6.246558593241471,5.662406565295141,6.339814492451239,5.462704429033807,4.549146164782036,8.018014969982493,20.314542789227293,13.46441049115704,3.568278838769809,0.3704871910890884,3.7006423439980103,4.105858613149404,6.142075250462978,4,25.335879424401554,40.31533276516619,2.617642608564079,6.857322603475844,4.241969583304917,26.297483461774533,26.297483461774533,23.659371976887076,8.847752764922738,2.5701362198342355,-0.00624195289236793
30453,"Hinesville, GA",Tattnall County,312,145633.83540265905,-0.8566444601515313,low,12.956430301671912,4.123905454044665,1.91571396676798,9.136799187366137,3.47713725577088,5.1529881936733455,0.477189307496057,-0.7076452725309696,-15.812038162088276,-4.493829812132171,-5.250693974470454,2.170913336077657,-2.4297494705742473,0.3886873813536241,7.910747146909175,1.3662457401638168,4.200410960606137,10.286477954923772,5.299264971182785,9.287074694862548,18.537305930634155,3.7471319627062685,1.44454568067577,-0.25777173561675154,3.038635041644742,2.8240252959242684,6.790055534081057,6,32.11743772241993,11.688720856962822,9.84936268829664,25.13470681458003,6.405693950177936,34.74199288256228,34.74199288256228,21.09151047409041,8.919514884233738,1.444321940463065,6.847804072414264
31032,"Macon-Bibb County, GA",Jones County,239,251981.6583695684,-0.1312829358549316,mid,4.725889060580735,3.8260298184047996,3.8781705469484065,4.780651862958867,6.774434145059995,4.354481301358668,1.7469007574755848,-3.5328750077828093,-8.873038626080822,-4.692488754399512,-6.79865896352539,3.280741667618588,2.2092449420128433,2.6618628985154578,3.302239248773599,1.1138261050566227,3.935216542201501,5.45187442263975,7.380751723039131,8.12982687030713,13.11850813616389,11.871736303228182,3.2073599634518657,0.3679048028076497,3.0091912402839474,3.5641345335891996,5.145747243834896,4,14.79777649990416,19.48686621869273,3.234342840341076,9.81831664812755,5.002875215641173,23.557600153344833,23.557600153344833,21.13413304252999,7.459105779716467,4.122137404580153,5.497066438376489
